issue_id,run_id,url,severity,issue_code,title,description,evidence_json,issue_provenance,technical_seo_gate,verification_status,confidence_score,certainty_state,priority_score,page_importance,reach,urgency,affected_count,affected_ratio,template_cluster,affected_page_types
233,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/privacy,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
234,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/privacy,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
236,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/smbs,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
242,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/smbs,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
243,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/smbs,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
244,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/terms,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
248,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/terms,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
249,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/terms,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
250,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/terms,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
254,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/terms,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
255,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/terms,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
256,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
260,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
261,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
262,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/vets,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
266,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/vets,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
267,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/vets,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
268,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
272,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
273,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/site-speed,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
274,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
278,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
279,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=SMB,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
280,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
284,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
285,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/builder-incentives,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
286,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
290,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
291,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
292,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
296,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
297,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-market-2026,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
298,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
302,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
303,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/texas-seo,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
304,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
308,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
309,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/recruiting,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
310,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
314,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
315,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/video-strategy,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
316,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
321,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Local+SEO,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
322,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
327,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Performance,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
328,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
333,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Growth,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
334,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
338,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
339,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights?topic=Real+Estate,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
